Month,meanTemp,2020
Jan,-3.2556309523809523,-0.716
Feb,-2.4102985714285716,1.4480000000000002
Mar,1.2662509523809522,1.234
Apr,5.196891428571428,7.226
May,9.539554761904762,9.001
Jun,13.499593333333333,12.232000000000001
Jul,14.819713809523808,15.152000000000001
Aug,14.621530952380951,15.394
Sep,10.715688571428572,12.168
Oct,6.852521428571428,5.52
Nov,1.7922433333333334,3.267
Dec,-1.9975204761904761,-1.765
