Month,meanTemp,2020
Jan,-4.550026666666666,2.209
Feb,-3.802684285714286,1.86
Mar,0.11375619047619039,2.946
Apr,6.454373333333334,5.803
May,12.479018095238096,10.222999999999999
Jun,15.916921428571433,18.938
Jul,18.78150380952381,17.143
Aug,17.47646,17.544
Sep,12.726829523809526,14.485999999999999
Oct,6.494648095238095,9.383
Nov,2.088037142857143,4.388999999999999
Dec,-1.8451133333333327,-0.6829999999999999
