Month,meanTemp,2020
Jan,-28.68122523809524,-30.838
Feb,-28.770900952380945,-31.978
Mar,-27.665917619047626,-30.236
Apr,-21.163226666666667,-17.396
May,-11.437406666666668,-10.761
Jun,-4.2364323809523805,-4.631
Jul,-1.321705238095238,-1.4780000000000002
Aug,-3.470683333333334,-3.7880000000000003
Sep,-10.428823333333334,-12.073
Oct,-18.84386142857143,-17.438
Nov,-24.84996285714286,-24.646
Dec,-27.279219047619055,-26.494
