Month,meanTemp,2020
Jan,-20.63705428571429,-20.616
Feb,-19.728737619047617,-19.598
Mar,-14.367159999999998,-15.227
Apr,-5.929322857142856,-6.885
May,3.0594200000000003,2.305
Jun,10.066352857142856,10.139
Jul,13.740373809523811,14.548
Aug,12.171200476190478,12.722999999999999
Sep,6.616334761904762,6.511
Oct,-1.1417061904761903,-2.146
Nov,-10.41471238095238,-10.824000000000002
Dec,-17.78812,-15.285
