Month,meanTemp,2020
Jan,-10.454013809523811,-9.905
Feb,-8.16951857142857,-5.102
Mar,-0.7862047619047617,0.313
Apr,5.556345238095238,6.175
May,10.445619523809524,11.334000000000001
Jun,14.268708095238093,13.623
Jul,16.328452857142857,15.981
Aug,15.767728095238096,15.845999999999998
Sep,11.500503333333334,10.24
Oct,4.581008571428571,3.2030000000000003
Nov,-2.3835380952380953,-5.034
Dec,-8.62643619047619,-10.809000000000001
