Month,meanTemp,2020
Jan,-8.88249523809524,-5.111000000000001
Feb,-5.491590952380951,-3.263
Mar,0.9276433333333335,2.428
Apr,7.991619047619048,7.03
May,14.172910952380951,14.335
Jun,18.554534285714286,19.684
Jul,21.717073809523804,21.186
Aug,21.955204761904763,22.94
Sep,16.998383809523812,17.078
Oct,9.961269523809525,9.331
Nov,1.6629552380952382,3.1260000000000003
Dec,-6.5575480952380945,-5.952000000000001
