Year,Month,TA,UC,T
1858,9,-0.449,1.193,13.871
1858,10,-0.312,1.074,7.368
1858,11,0.237,1.076,0.327
1858,12,-1.068,1.106,-7.338
1859,1,0.076,1.390,-8.224
1859,2,-0.518,1.409,-5.688
1859,3,-0.270,1.396,1.09
1859,4,0.832,1.211,8.952
1859,5,0.552,1.130,14.132
1859,6,0.075,1.018,17.665
1859,7,-0.167,1.093,19.533
1859,8,-0.286,0.964,18.504
1859,9,-0.840,0.960,13.48
1859,10,-0.341,1.035,7.339
1859,11,-0.179,1.145,-0.089
1859,12,-0.273,1.127,-6.543
1860,1,-1.394,1.108,-9.694
1860,2,-0.570,1.179,-5.74
1860,3,-3.082,1.451,-1.722
1860,4,-0.820,1.113,7.3
1860,5,-0.852,1.267,12.728
1860,6,-0.266,1.006,17.324
1860,7,-0.445,1.350,19.255
1860,8,-0.119,1.104,18.671
1860,9,0.204,1.060,14.524
1860,10,-1.155,1.273,6.525
1860,11,-1.974,1.177,-1.884
1860,12,-2.029,1.229,-8.299
1861,1,-2.709,1.240,-11.009
1861,2,-2.001,1.224,-7.171
1861,3,-1.019,1.439,0.341
1861,4,-0.234,1.446,7.886
1861,5,-1.046,1.090,12.534
1861,6,-0.008,1.028,17.582
1861,7,-0.063,1.016,19.637
1861,8,-0.058,1.038,18.732
1861,9,-0.920,1.219,13.4
1861,10,-0.702,0.992,6.978
1861,11,0.098,1.052,0.188
1861,12,-1.179,1.177,-7.449
1862,1,-2.951,1.441,-11.251
1862,2,-1.235,1.317,-6.405
1862,3,-1.632,1.368,-0.272
1862,4,NaN,NaN,#VALUE!
1862,5,NaN,NaN,#VALUE!
1862,6,NaN,NaN,#VALUE!
1862,7,NaN,NaN,#VALUE!
1862,8,NaN,NaN,#VALUE!
1862,9,NaN,NaN,#VALUE!
1862,10,NaN,NaN,#VALUE!
1862,11,NaN,NaN,#VALUE!
1862,12,NaN,NaN,#VALUE!
1863,1,1.005,1.695,-7.295
1863,2,NaN,NaN,#VALUE!
1863,3,NaN,NaN,#VALUE!
1863,4,NaN,NaN,#VALUE!
1863,5,NaN,NaN,#VALUE!
1863,6,NaN,NaN,#VALUE!
1863,7,NaN,NaN,#VALUE!
1863,8,NaN,NaN,#VALUE!
1863,9,NaN,NaN,#VALUE!
1863,10,-1.379,1.148,6.301
1863,11,-1.032,1.312,-0.942
1863,12,-0.746,1.460,-7.016
1864,1,-0.445,1.451,-8.745
1864,2,-1.061,1.420,-6.231
1864,3,-1.264,1.337,0.096
1864,4,-1.079,1.434,7.041
1864,5,-0.749,1.175,12.831
1864,6,-0.609,1.253,16.981
1864,7,-0.049,1.189,19.651
1864,8,-1.035,1.172,17.755
1864,9,-1.041,1.050,13.279
1864,10,-0.286,1.188,7.394
1864,11,-0.575,1.580,-0.485
