Year,Month,TA,UC,T
1762,12,-1.870,1.605,-5.6
1763,1,-2.334,7.075,-8.764
1763,2,-0.746,6.053,-6.786
1763,3,-3.162,1.857,-5.382
1763,4,-1.263,4.183,3.277
1763,5,-0.040,5.547,10.98
1763,6,-1.077,5.228,14.643
1763,7,2.069,2.478,19.209
1763,8,0.038,4.554,16.218
1763,9,-1.686,5.423,9.854
1763,10,-2.902,2.009,3.168
1763,11,-1.880,3.643,-1.21
1763,12,-0.324,3.497,-4.054
1764,1,0.389,3.367,-6.041
1764,2,4.286,3.541,-1.754
1764,3,1.227,3.454,-0.993
1764,4,-0.106,6.648,4.434
1764,5,0.005,2.097,11.025
1764,6,-2.346,5.358,13.374
1764,7,1.746,4.976,18.886
1764,8,-0.808,1.792,15.372
1764,9,-0.883,5.016,10.657
1764,10,-0.901,2.763,5.169
1764,11,-1.780,3.564,-1.11
1764,12,-0.485,2.917,-4.215
1765,1,1.594,9.435,-4.836
1765,2,-0.465,4.529,-6.505
1765,3,2.408,2.382,0.188
1765,4,1.170,1.908,5.71
1765,5,-1.339,2.168,9.681
1765,6,-1.400,4.954,14.32
1765,7,-0.562,3.799,16.578
1765,8,0.098,3.252,16.278
1765,9,-1.277,1.593,10.263
1765,10,-0.899,1.633,5.171
1765,11,0.298,3.203,0.968
1765,12,-0.977,2.174,-4.707
1766,1,-2.536,7.195,-8.966
1766,2,-0.262,3.196,-6.302
1766,3,1.892,2.638,-0.328
1766,4,1.845,3.695,6.385
1766,5,0.738,3.757,11.758
1766,6,0.268,6.727,15.988
1766,7,0.360,3.690,17.5
1766,8,-0.456,3.547,15.724
1766,9,0.341,3.276,11.881
1766,10,-0.951,2.699,5.119
1766,11,1.275,3.838,1.945
1766,12,-2.006,4.311,-5.736
1767,1,-6.222,7.049,-12.652
1767,2,-0.075,8.124,-6.115
1767,3,1.545,7.173,-0.675
1767,4,-2.848,6.273,1.692
1767,5,-1.087,2.688,9.933
1767,6,-0.435,4.788,15.285
1767,7,-1.122,4.653,16.018
1767,8,1.511,2.787,17.691
1767,9,1.630,3.906,13.17
1767,10,-0.364,3.579,5.706
1767,11,2.752,9.286,3.422
1767,12,-1.794,4.380,-5.524
1768,1,-4.307,4.867,-10.737
1768,2,-2.790,5.690,-8.83
1768,3,-3.649,3.080,-5.869
1768,4,-0.676,2.483,3.864
1768,5,-2.051,2.106,8.969
1768,6,-0.577,2.118,15.143
1768,7,0.566,2.401,17.706
1768,8,-0.459,2.446,15.721
1768,9,-1.272,2.878,10.268
1768,10,-2.238,2.386,3.832
1768,11,-0.304,3.971,0.366
1768,12,2.647,6.116,-1.083
1769,1,3.107,4.217,-3.323
1769,2,0.915,4.609,-5.125
1769,3,1.282,5.058,-0.938
1769,4,0.055,5.174,4.595
1769,5,0.118,6.181,11.138
1769,6,0.607,2.398,16.327
1769,7,-0.362,2.925,16.778
1769,8,-0.610,3.095,15.57
1769,9,-0.371,1.460,11.169
1769,10,-4.709,2.999,1.361
1769,11,-3.248,1.851,-2.578
1769,12,-2.685,2.806,-6.415
1770,1,-0.073,4.491,-6.503
1770,2,1.022,2.815,-5.018
1770,3,-5.622,2.396,-7.842
1770,4,0.872,4.416,5.412
1770,5,-0.341,1.878,10.679
1770,6,-1.347,4.518,14.373
1770,7,-1.582,2.314,15.558
1770,8,-0.280,4.490,15.9
1770,9,1.021,2.722,12.561
1770,10,1.622,2.926,7.692
1770,11,-0.900,5.464,-0.23
1770,12,1.685,4.259,-2.045
1771,1,-0.787,2.499,-7.217
1771,2,-5.032,2.241,-11.072
1771,3,-5.519,2.116,-7.739
1771,4,-3.256,4.182,1.284
1771,5,-0.661,5.717,10.359
