Year,Month,Temperature Anomaly,UC,Temperature
1909,6,-0.128,0.465,13.442
1909,7,-0.893,0.332,15.477
1909,8,0.254,0.318,15.814
1909,9,-0.727,0.358,10.333
1909,10,-1.098,0.213,3.412
1909,11,2.615,0.860,0.495
1909,12,0.710,0.833,-6.3
1910,1,1.515,1.045,-8.275
1910,2,0.759,0.537,-6.771
1910,3,-2.351,1.044,-4.371
1910,4,-2.177,0.586,2.353
1910,5,1.279,0.493,10.339
1910,6,0.008,0.531,13.578
1910,7,0.669,0.300,17.039
1910,8,0.297,0.370,15.857
1910,9,-0.328,0.459,10.732
1910,10,-1.112,0.442,3.398
1910,11,-1.008,0.653,-3.128
1910,12,-5.291,0.986,-12.301
1911,1,-0.264,1.348,-10.054
1911,2,0.095,0.461,-7.435
1911,3,-1.204,1.030,-3.224
1911,4,-0.799,0.559,3.731
1911,5,0.681,0.478,9.741
1911,6,1.481,0.260,15.051
1911,7,-1.091,0.567,15.279
1911,8,-0.194,0.392,15.366
1911,9,-0.074,0.318,10.986
1911,10,-2.292,0.410,2.218
1911,11,-2.627,0.559,-4.747
1911,12,-3.494,0.977,-10.504
1912,1,-0.292,0.882,-10.082
1912,2,0.865,1.319,-6.665
1912,3,-0.784,0.716,-2.804
1912,4,0.320,1.512,4.85
1912,5,-0.066,0.423,8.994
1912,6,0.567,0.661,14.137
1912,7,0.501,0.497,16.871
1912,8,-0.788,0.334,14.772
1912,9,-2.150,0.707,8.91
1912,10,0.114,0.672,4.624
1912,11,-1.269,0.324,-3.389
1912,12,-0.565,0.572,-7.575
1913,1,1.467,1.231,-8.323
1913,2,-0.899,1.223,-8.429
1913,3,-2.252,0.442,-4.272
1913,4,-1.992,0.590,2.538
1913,5,1.186,0.637,10.246
1913,6,-0.019,0.792,13.551
1913,7,0.651,0.863,17.021
1913,8,-0.917,0.535,14.643
1913,9,-0.810,0.830,10.25
1913,10,-0.435,0.408,4.075
1913,11,-0.735,0.636,-2.855
1913,12,0.470,0.961,-6.54
1914,1,3.374,1.075,-6.416
1914,2,0.389,0.625,-7.141
1914,3,0.432,0.786,-1.588
1914,4,0.162,0.611,4.692
1914,5,0.241,0.881,9.301
1914,6,2.183,0.656,15.753
1914,7,0.525,0.404,16.895
1914,8,-0.143,0.243,15.417
1914,9,0.811,0.636,11.871
1914,10,-1.240,1.081,3.27
1914,11,0.454,0.717,-1.666
1914,12,-2.283,0.737,-9.293
1915,1,1.559,1.456,-8.231
1915,2,-1.561,1.114,-9.091
1915,3,2.815,1.150,0.795
1915,4,0.266,0.964,4.796
1915,5,2.662,0.478,11.722
1915,6,1.022,1.017,14.592
1915,7,-0.082,0.554,16.288
1915,8,0.908,0.384,16.468
1915,9,1.347,0.883,12.407
1915,10,-0.171,1.316,4.339
1915,11,1.178,0.880,-0.942
1915,12,0.527,0.796,-6.483
1916,1,1.509,1.207,-8.281
1916,2,-2.319,0.996,-9.849
1916,3,1.036,0.850,-0.984
1916,4,1.362,0.590,5.892
1916,5,0.037,0.455,9.097
1916,6,-0.961,0.737,12.609
1916,7,0.038,0.241,16.408
1916,8,1.139,0.574,16.699
1916,9,-0.465,0.485,10.595
1916,10,-1.179,0.585,3.331
1916,11,-4.279,0.609,-6.399
1916,12,-1.342,0.937,-8.352
1917,1,1.978,1.336,-7.812
1917,2,2.669,1.042,-4.861
1917,3,0.035,0.831,-1.985
1917,4,-0.497,0.466,4.033
1917,5,3.150,0.753,12.21
1917,6,0.135,0.590,13.705
1917,7,0.285,0.600,16.655
1917,8,0.851,0.558,16.411
1917,9,0.179,0.624,11.239
1917,10,-1.763,0.184,2.747
1917,11,-1.719,0.626,-3.839
1917,12,-1.885,1.191,-8.895
1918,1,-0.284,0.634,-10.074
1918,2,-0.453,1.092,-7.983
1918,3,-1.534,0.396,-3.554
1918,4,-2.213,0.597,2.317
1918,5,2.102,0.623,11.162
1918,6,0.881,0.618,14.451
1918,7,0.321,0.631,16.691
1918,8,1.097,0.521,16.657
1918,9,0.283,0.435,11.343
1918,10,0.102,0.523,4.612
1918,11,-2.167,0.736,-4.287
1918,12,-3.699,1.111,-10.709
1919,1,-4.846,1.189,-14.636
1919,2,-1.039,0.956,-8.569
1919,3,-1.582,0.403,-3.602
1919,4,0.949,0.379,5.479
1919,5,0.456,1.027,9.516
1919,6,0.347,1.130,13.917
1919,7,0.077,0.469,16.447
1919,8,0.487,0.538,16.047
1919,9,-1.167,0.589,9.893
1919,10,-0.268,0.667,4.242
1919,11,0.650,0.632,-1.47
1919,12,-0.279,0.766,-7.289
1920,1,1.505,0.746,-8.285
1920,2,-3.450,1.053,-10.98
1920,3,-1.451,0.500,-3.471
1920,4,-3.658,0.387,0.872
1920,5,-2.659,0.426,6.401
1920,6,-0.680,0.586,12.89
1920,7,-0.308,0.437,16.062
1920,8,-0.526,0.461,15.034
1920,9,-0.323,0.326,10.737
1920,10,-0.070,0.383,4.44
1920,11,-1.955,0.547,-4.075
1920,12,-5.545,1.889,-12.555
1921,1,-1.564,1.180,-11.354
1921,2,-0.602,0.597,-8.132
1921,3,-2.527,0.993,-4.547
1921,4,0.616,0.524,5.146
1921,5,-1.629,0.480,7.431
1921,6,-1.506,0.571,12.064
1921,7,0.163,0.664,16.533
1921,8,-0.905,0.321,14.655
1921,9,-0.574,0.523,10.486
1921,10,-0.412,0.536,4.098
1921,11,-0.118,0.776,-2.238
1921,12,0.518,0.673,-6.492
1922,1,1.195,0.902,-8.595
1922,2,0.276,0.492,-7.254
1922,3,0.384,0.537,-1.636
1922,4,0.112,0.409,4.642
1922,5,-0.659,0.370,8.401
1922,6,-0.151,0.593,13.419
1922,7,0.156,0.505,16.526
1922,8,0.136,0.365,15.696
1922,9,0.247,0.697,11.307
1922,10,-0.305,0.645,4.205
1922,11,1.145,0.877,-0.975
1922,12,0.998,0.870,-6.012
1923,1,-0.196,0.962,-9.986
1923,2,-0.961,0.663,-8.491
1923,3,0.054,0.497,-1.966
1923,4,-0.763,0.385,3.767
1923,5,-0.250,0.544,8.81
1923,6,0.212,0.695,13.782
1923,7,-1.129,0.505,15.241
1923,8,1.310,0.524,16.87
1923,9,-2.242,0.510,8.818
1923,10,-1.228,0.495,3.282
1923,11,-0.462,0.557,-2.582
1923,12,-2.686,0.721,-9.696
1924,1,-0.122,0.531,-9.912
1924,2,0.420,0.614,-7.11
1924,3,-0.051,0.610,-2.071
1924,4,-0.376,0.427,4.154
1924,5,-3.396,0.393,5.664
1924,6,-1.287,0.429,12.283
1924,7,0.246,0.353,16.616
1924,8,0.175,0.383,15.735
1924,9,-0.781,0.308,10.279
1924,10,-0.285,0.445,4.225
1924,11,-0.598,0.443,-2.718
1924,12,-0.776,0.562,-7.786
1925,1,-2.098,0.275,-11.888
1925,2,-3.237,0.450,-10.767
1925,3,1.294,0.570,-0.726
1925,4,-0.228,0.706,4.302
1925,5,0.481,0.418,9.541
1925,6,0.607,0.742,14.177
1925,7,0.223,0.749,16.593
1925,8,-0.493,0.532,15.067
1925,9,-0.070,0.334,10.99
1925,10,0.701,0.319,5.211
1925,11,-0.819,0.838,-2.939
1925,12,2.293,0.630,-4.717
1926,1,2.121,0.459,-7.669
1926,2,1.064,0.310,-6.466
1926,3,0.553,0.463,-1.467
1926,4,-2.609,0.449,1.921
1926,5,0.390,0.395,9.45
1926,6,-0.593,0.709,12.977
1926,7,-0.538,0.843,15.832
1926,8,1.134,1.178,16.694
1926,9,0.217,0.864,11.277
1926,10,-1.082,0.516,3.428
1926,11,-3.957,0.752,-6.077
1926,12,0.390,0.899,-6.62
1927,1,-3.143,0.894,-12.933
1927,2,-1.892,0.715,-9.422
1927,3,-2.281,0.465,-4.301
1927,4,0.274,0.391,4.804
1927,5,0.216,0.456,9.276
1927,6,0.237,0.333,13.807
1927,7,0.887,0.613,17.257
1927,8,0.489,0.498,16.049
1927,9,-0.096,0.363,10.964
1927,10,1.788,0.505,6.298
1927,11,-0.144,0.266,-2.264
1927,12,0.174,0.675,-6.836
1928,1,-2.704,0.612,-12.494
1928,2,-1.392,0.477,-8.922
1928,3,-3.269,0.255,-5.289
1928,4,-0.462,0.485,4.068
1928,5,0.986,0.469,10.046
1928,6,0.641,0.365,14.211
1928,7,-0.558,0.354,15.812
1928,8,-0.582,0.482,14.978
1928,9,-1.547,0.319,9.513
1928,10,-0.366,0.442,4.144
1928,11,0.741,0.790,-1.379
1928,12,-1.016,0.645,-8.026
1929,1,-3.982,1.962,-13.772
1929,2,-2.686,0.532,-10.216
1929,3,0.866,0.467,-1.154
1929,4,1.593,0.572,6.123
1929,5,-0.574,0.296,8.486
1929,6,-0.853,0.384,12.717
1929,7,-0.532,0.268,15.838
1929,8,-0.495,0.360,15.065
1929,9,0.727,0.531,11.787
1929,10,-1.913,0.268,2.597
1929,11,-0.267,0.572,-2.387
1929,12,-6.213,0.680,-13.223
1930,1,-5.914,0.826,-15.704
1930,2,-2.432,0.561,-9.962
1930,3,-0.327,0.264,-2.347
1930,4,-1.648,0.506,2.882
1930,5,0.236,0.380,9.296
1930,6,0.137,0.311,13.707
1930,7,1.105,0.339,17.475
1930,8,-0.597,0.526,14.963
1930,9,-2.055,0.434,9.005
1930,10,-1.211,0.430,3.299
1930,11,1.406,0.785,-0.714
1930,12,-1.986,0.424,-8.996
1931,1,0.279,0.511,-9.511
1931,2,-4.750,0.643,-12.28
1931,3,-0.257,0.399,-2.277
1931,4,0.530,0.279,5.06
1931,5,-1.740,0.444,7.32
1931,6,-1.167,0.399,12.403
1931,7,-0.896,0.508,15.474
1931,8,0.532,0.320,16.092
1931,9,1.054,0.395,12.114
1931,10,-0.134,0.379,4.376
1931,11,-1.275,0.302,-3.395
1931,12,-1.116,0.490,-8.126
1932,1,0.608,0.422,-9.182
1932,2,-1.039,0.695,-8.569
1932,3,1.878,0.486,-0.142
1932,4,1.405,0.348,5.935
1932,5,-1.233,0.209,7.827
1932,6,0.128,0.167,13.698
1932,7,1.169,0.365,17.539
1932,8,-1.050,0.423,14.51
1932,9,-0.451,0.676,10.609
1932,10,-1.849,0.415,2.661
1932,11,-1.587,0.521,-3.707
1932,12,-5.339,0.714,-12.349
1933,1,-5.089,1.373,-14.879
1933,2,0.263,1.028,-7.267
1933,3,-2.484,0.464,-4.504
1933,4,-1.282,0.336,3.248
1933,5,1.195,0.356,10.255
1933,6,-0.241,0.228,13.329
1933,7,1.312,0.381,17.682
1933,8,1.061,0.550,16.621
1933,9,0.024,0.464,11.084
1933,10,-0.881,0.712,3.629
1933,11,0.314,0.358,-1.806
1933,12,0.837,0.473,-6.173
1934,1,-5.995,0.707,-15.785
1934,2,0.638,0.873,-6.892
1934,3,-1.288,0.638,-3.308
1934,4,-1.666,0.336,2.864
1934,5,-3.426,0.493,5.634
1934,6,-0.231,0.446,13.339
1934,7,-0.712,0.433,15.658
1934,8,0.094,0.415,15.654
1934,9,-1.543,0.423,9.517
1934,10,-1.999,0.356,2.511
1934,11,-2.457,0.364,-4.577
1934,12,-0.004,0.485,-7.014
1935,1,-3.737,0.654,-13.527
1935,2,0.903,0.595,-6.627
1935,3,-0.664,0.535,-2.684
1935,4,-2.044,0.481,2.486
1935,5,-0.768,0.249,8.292
1935,6,-2.800,0.419,10.77
1935,7,-0.152,0.424,16.218
1935,8,0.774,0.332,16.334
1935,9,-1.011,0.279,10.049
1935,10,-0.861,0.201,3.649
1935,11,-1.984,0.325,-4.104
1935,12,-1.966,0.797,-8.976
1936,1,-2.684,0.773,-12.474
1936,2,1.414,0.649,-6.116
1936,3,-2.838,0.193,-4.858
1936,4,-1.765,0.562,2.765
1936,5,1.766,0.301,10.826
1936,6,0.537,0.218,14.107
1936,7,-0.268,0.371,16.102
1936,8,-0.921,0.418,14.639
1936,9,0.997,0.227,12.057
1936,10,1.275,0.444,5.785
1936,11,-0.505,0.491,-2.625
1936,12,-2.494,0.776,-9.504
1937,1,-3.352,1.286,-13.142
1937,2,0.640,0.870,-6.89
1937,3,-2.379,0.277,-4.399
1937,4,-2.587,0.360,1.943
1937,5,0.256,0.216,9.316
1937,6,0.063,0.255,13.633
1937,7,0.103,0.306,16.473
1937,8,0.491,0.324,16.051
1937,9,0.036,0.353,11.096
1937,10,-0.879,0.515,3.631
1937,11,-2.616,0.302,-4.736
1937,12,-1.943,0.449,-8.953
1938,1,-0.030,0.562,-9.82
1938,2,-0.680,0.862,-8.21
1938,3,-2.288,0.312,-4.308
1938,4,0.757,0.608,5.287
1938,5,2.988,0.147,12.048
1938,6,-0.672,0.224,12.898
1938,7,-0.890,0.315,15.48
1938,8,0.048,0.330,15.608
1938,9,-0.983,0.352,10.077
1938,10,-0.570,0.324,3.94
1938,11,-1.750,0.338,-3.87
1938,12,-0.115,0.456,-7.125
1939,1,0.437,0.539,-9.353
1939,2,-0.361,0.596,-7.891
1939,3,-2.748,0.542,-4.768
1939,4,-3.822,0.775,0.708
1939,5,0.690,0.339,9.75
1939,6,0.947,0.368,14.517
1939,7,0.612,0.662,16.982
1939,8,0.387,0.399,15.947
1939,9,0.156,0.252,11.216
1939,10,-0.097,0.224,4.413
1939,11,0.278,0.310,-1.842
1939,12,1.992,0.385,-5.018
1940,1,2.072,0.234,-7.718
1940,2,1.841,0.458,-5.689
1940,3,-1.566,0.259,-3.586
1940,4,0.228,0.315,4.758
1940,5,0.048,0.241,9.108
1940,6,1.345,0.197,14.915
1940,7,0.199,0.219,16.569
1940,8,-0.200,0.313,15.36
1940,9,-0.469,0.370,10.591
1940,10,1.226,0.226,5.736
1940,11,0.606,0.259,-1.514
1940,12,0.497,0.293,-6.513
1941,1,-0.152,0.344,-9.942
1941,2,2.848,0.530,-4.682
1941,3,2.052,0.329,0.032
1941,4,0.519,0.482,5.049
1941,5,2.307,0.307,11.367
1941,6,2.019,0.266,15.589
1941,7,-0.329,0.302,16.041
1941,8,0.953,0.257,16.513
1941,9,0.170,0.307,11.23
1941,10,2.616,0.315,7.126
1941,11,0.702,0.307,-1.418
1941,12,-0.074,0.406,-7.084
1942,1,-0.093,0.545,-9.883
1942,2,-1.626,0.888,-9.156
1942,3,0.402,0.447,-1.618
1942,4,0.115,0.379,4.645
1942,5,0.909,0.276,9.969
1942,6,-0.398,0.392,13.172
1942,7,1.072,0.417,17.442
1942,8,0.033,0.309,15.593
1942,9,-0.428,0.316,10.632
1942,10,0.168,0.338,4.678
1942,11,2.085,0.279,-0.035
1942,12,-0.842,0.315,-7.852
1943,1,-0.878,0.644,-10.668
1943,2,-0.229,0.253,-7.759
1943,3,-1.582,0.213,-3.602
1943,4,-1.780,0.178,2.75
1943,5,-0.962,0.325,8.098
1943,6,-0.991,0.223,12.579
1943,7,0.811,0.353,17.181
1943,8,0.237,0.224,15.797
1943,9,-0.115,0.164,10.945
1943,10,-1.457,0.214,3.053
1943,11,-0.939,0.346,-3.059
1943,12,1.108,0.506,-5.902
1944,1,0.318,0.663,-9.472
1944,2,0.525,0.578,-7.005
1944,3,2.107,0.429,0.087
1944,4,0.118,0.395,4.648
1944,5,1.996,0.224,11.056
1944,6,-0.418,0.206,13.152
1944,7,2.562,0.489,18.932
1944,8,1.323,0.433,16.883
1944,9,-0.873,0.328,10.187
1944,10,-1.224,0.437,3.286
1944,11,-0.317,0.169,-2.437
1944,12,-4.923,0.394,-11.933
1945,1,-2.404,0.756,-12.194
1945,2,-3.311,0.366,-10.841
1945,3,-2.705,0.642,-4.725
1945,4,-1.365,0.599,3.165
1945,5,-0.477,0.290,8.583
1945,6,-0.420,0.264,13.15
1945,7,-0.275,0.326,16.095
1945,8,0.540,0.200,16.1
1945,9,0.736,0.271,11.796
1945,10,0.498,0.327,5.008
1945,11,0.127,0.308,-1.993
1945,12,-1.298,0.520,-8.308
1946,1,0.637,0.195,-9.153
1946,2,2.443,0.577,-5.087
1946,3,-0.168,0.345,-2.188
1946,4,1.746,0.462,6.276
1946,5,2.238,0.346,11.298
1946,6,-0.296,0.307,13.274
1946,7,-0.487,0.227,15.883
1946,8,-0.085,0.421,15.475
1946,9,0.343,0.351,11.403
1946,10,1.928,0.287,6.438
1946,11,-2.083,0.363,-4.203
1946,12,-2.946,0.205,-9.956
1947,1,0.409,0.550,-9.381
1947,2,0.501,0.462,-7.029
1947,3,2.934,0.245,0.914
1947,4,0.535,0.349,5.065
1947,5,0.685,0.382,9.745
1947,6,-0.613,0.248,12.957
1947,7,-0.274,0.281,16.096
1947,8,1.569,0.316,17.129
1947,9,0.376,0.386,11.436
1947,10,-0.608,0.326,3.902
1947,11,2.075,0.456,-0.045
1947,12,-0.658,0.542,-7.668
1948,1,1.975,0.661,-7.815
1948,2,0.729,0.742,-6.801
1948,3,-1.571,0.221,-3.591
1948,4,-1.043,0.437,3.487
1948,5,0.250,0.200,9.31
1948,6,-1.016,0.166,12.554
1948,7,0.771,0.179,17.141
1948,8,0.554,0.241,16.114
1948,9,-0.442,0.340,10.618
1948,10,-0.504,0.191,4.006
1948,11,-0.711,0.410,-2.831
1948,12,-2.791,0.431,-9.801
1949,1,-1.647,0.657,-11.437
1949,2,-0.584,0.364,-8.114
1949,3,-0.968,0.189,-2.988
1949,4,-0.656,0.720,3.874
1949,5,0.240,0.224,9.3
1949,6,-2.371,0.195,11.199
1949,7,0.348,0.198,16.718
1949,8,-0.939,0.271,14.621
1949,9,-0.900,0.358,10.16
1949,10,-2.156,0.192,2.354
1949,11,-2.750,0.198,-4.87
1949,12,-1.406,0.623,-8.416
1950,1,-0.846,0.541,-10.636
1950,2,-3.227,0.435,-10.757
1950,3,-0.518,0.358,-2.538
1950,4,-2.859,0.288,1.671
1950,5,0.691,0.190,9.751
1950,6,0.385,0.205,13.955
1950,7,0.855,0.201,17.225
1950,8,0.652,0.300,16.212
1950,9,-0.747,0.252,10.313
1950,10,-0.571,0.343,3.939
1950,11,-2.990,0.443,-5.11
1950,12,-3.261,0.297,-10.271
1951,1,-0.655,0.309,-10.445
1951,2,-2.534,0.263,-10.064
1951,3,-1.086,0.233,-3.106
1951,4,-1.289,0.229,3.241
1951,5,0.478,0.199,9.538
1951,6,-2.057,0.320,11.513
1951,7,-1.593,0.335,14.777
1951,8,-0.209,0.136,15.351
1951,9,0.691,0.242,11.751
1951,10,1.556,0.349,6.066
1951,11,0.849,0.336,-1.271
1951,12,2.456,0.176,-4.554
1952,1,1.048,0.531,-8.742
1952,2,2.318,0.452,-5.212
1952,3,-0.924,0.265,-2.944
1952,4,0.695,0.248,5.225
1952,5,-0.335,0.163,8.725
1952,6,-0.333,0.213,13.237
1952,7,-0.032,0.220,16.338
1952,8,0.275,0.276,15.835
1952,9,-0.405,0.193,10.655
1952,10,-0.019,0.196,4.491
1952,11,-0.800,0.353,-2.92
1952,12,-0.551,0.434,-7.561
1953,1,0.532,0.535,-9.258
1953,2,3.264,0.321,-4.266
1953,3,-0.477,0.284,-2.497
1953,4,-0.962,0.334,3.568
1953,5,0.843,0.325,9.903
1953,6,-0.048,0.249,13.522
1953,7,1.035,0.317,17.405
1953,8,-0.584,0.179,14.976
1953,9,0.394,0.231,11.454
1953,10,-2.488,0.237,2.022
1953,11,-1.348,0.234,-3.468
1953,12,-0.162,0.338,-7.172
1954,1,-0.774,0.474,-10.564
1954,2,-0.599,0.301,-8.129
1954,3,-1.132,0.227,-3.152
1954,4,0.392,0.438,4.922
1954,5,0.131,0.144,9.191
1954,6,-1.275,0.164,12.295
1954,7,-1.585,0.253,14.785
1954,8,-1.008,0.240,14.552
1954,9,0.162,0.361,11.222
1954,10,-0.375,0.261,4.135
1954,11,-1.018,0.241,-3.138
1954,12,-2.576,0.370,-9.586
1955,1,0.390,0.507,-9.4
1955,2,2.694,0.410,-4.836
1955,3,1.112,0.229,-0.908
1955,4,-2.332,0.383,2.198
1955,5,-0.755,0.249,8.305
1955,6,-0.538,0.185,13.032
1955,7,-0.878,0.270,15.492
1955,8,1.252,0.294,16.812
1955,9,0.076,0.309,11.136
1955,10,-0.556,0.183,3.954
1955,11,1.727,0.245,-0.393
1955,12,2.034,0.242,-4.976
1956,1,-0.499,0.441,-10.289
1956,2,0.740,0.324,-6.79
1956,3,-0.036,0.198,-2.056
1956,4,0.803,0.336,5.333
1956,5,2.228,0.309,11.288
1956,6,-0.539,0.246,13.031
1956,7,2.587,0.425,18.957
1956,8,0.461,0.288,16.021
1956,9,0.617,0.258,11.677
1956,10,0.008,0.309,4.518
1956,11,1.856,0.422,-0.264
1956,12,-1.139,0.282,-8.149
1957,1,-1.359,0.375,-11.149
1957,2,-3.419,0.332,-10.949
1957,3,-0.107,0.224,-2.127
1957,4,-2.186,0.220,2.344
1957,5,-0.815,0.218,8.245
1957,6,-0.858,0.292,12.712
1957,7,-1.324,0.333,15.046
1957,8,-0.706,0.285,14.854
1957,9,-0.969,0.462,10.091
1957,10,-0.721,0.196,3.789
1957,11,-0.870,0.348,-2.99
1957,12,-0.669,0.568,-7.679
1958,1,2.311,0.473,-7.479
1958,2,0.377,0.492,-7.153
1958,3,1.482,0.172,-0.538
1958,4,0.692,0.431,5.222
1958,5,-1.938,0.352,7.122
1958,6,-0.269,0.218,13.301
1958,7,0.513,0.500,16.883
1958,8,-1.369,0.305,14.191
1958,9,0.304,0.268,11.364
1958,10,-0.504,0.299,4.006
1958,11,-2.295,0.424,-4.415
1958,12,1.660,0.439,-5.35
1959,1,0.124,0.764,-9.666
1959,2,-1.803,0.451,-9.333
1959,3,-0.368,0.342,-2.388
1959,4,1.298,0.420,5.828
1959,5,-0.707,0.231,8.353
1959,6,-0.160,0.198,13.41
1959,7,-0.704,0.341,15.666
1959,8,0.841,0.330,16.401
1959,9,2.675,0.473,13.735
1959,10,1.391,0.325,5.901
1959,11,-0.432,0.251,-2.552
1959,12,-1.359,0.331,-8.369
1960,1,0.863,0.479,-8.927
1960,2,3.192,0.566,-4.338
1960,3,-2.126,0.384,-4.146
1960,4,-2.288,0.364,2.242
1960,5,-1.663,0.274,7.397
1960,6,0.124,0.388,13.694
1960,7,-0.244,0.167,16.126
1960,8,0.696,0.347,16.256
1960,9,-0.445,0.297,10.615
1960,10,0.035,0.307,4.545
1960,11,-1.171,0.288,-3.291
1960,12,-1.046,0.650,-8.056
1961,1,1.050,0.321,-8.74
1961,2,-1.946,0.321,-9.476
1961,3,-0.368,0.245,-2.388
1961,4,-0.295,0.429,4.235
1961,5,2.314,0.288,11.374
1961,6,0.308,0.276,13.878
1961,7,1.303,0.101,17.673
1961,8,0.031,0.240,15.591
1961,9,1.052,0.119,12.112
1961,10,-1.377,0.299,3.133
1961,11,-0.838,0.207,-2.958
1961,12,-0.787,0.549,-7.797
1962,1,-0.060,0.516,-9.85
1962,2,2.044,0.372,-5.486
1962,3,2.678,0.299,0.658
1962,4,-0.184,0.548,4.346
1962,5,-0.546,0.255,8.514
1962,6,-0.688,0.440,12.882
1962,7,0.331,0.284,16.701
1962,8,-0.073,0.269,15.487
1962,9,-1.156,0.398,9.904
1962,10,-0.822,0.334,3.688
1962,11,-2.731,0.148,-4.851
1962,12,-1.131,0.402,-8.141
1963,1,1.851,0.457,-7.939
1963,2,3.562,0.382,-3.968
1963,3,0.872,0.366,-1.148
1963,4,1.052,0.322,5.582
1963,5,0.206,0.314,9.266
1963,6,0.733,0.240,14.303
1963,7,-0.465,0.229,15.905
1963,8,-0.515,0.100,15.045
1963,9,-0.374,0.240,10.686
1963,10,1.568,0.241,6.078
1963,11,0.223,0.223,-1.897
1963,12,0.237,0.322,-6.773
1964,1,-3.874,0.570,-13.664
1964,2,-0.118,0.238,-7.648
1964,3,1.499,0.286,-0.521
1964,4,-1.226,0.260,3.304
1964,5,-0.984,0.335,8.076
1964,6,-0.676,0.229,12.894
1964,7,-0.887,0.427,15.483
1964,8,-0.064,0.229,15.496
1964,9,-0.271,0.223,10.789
1964,10,-1.579,0.172,2.931
1964,11,0.184,0.190,-1.936
1964,12,-2.442,0.454,-9.452
1965,1,1.421,0.509,-8.369
1965,2,-1.753,0.356,-9.283
1965,3,-1.335,0.434,-3.355
1965,4,-1.150,0.327,3.38
1965,5,0.584,0.272,9.644
1965,6,-0.382,0.329,13.188
1965,7,-0.116,0.330,16.254
1965,8,-0.895,0.148,14.665
1965,9,-1.012,0.271,10.048
1965,10,1.098,0.337,5.608
1965,11,1.276,0.394,-0.844
1965,12,-0.551,0.472,-7.561
1966,1,3.693,0.701,-6.097
1966,2,3.635,0.407,-3.895
1966,3,-0.112,0.362,-2.132
1966,4,-1.158,0.302,3.372
1966,5,-0.781,0.177,8.279
1966,6,1.381,0.317,14.951
1966,7,-0.608,0.229,15.762
1966,8,0.068,0.321,15.628
1966,9,-0.464,0.350,10.596
1966,10,-1.253,0.160,3.257
1966,11,-1.438,0.181,-3.558
1966,12,0.120,0.281,-6.89
1967,1,-1.179,0.328,-10.969
1967,2,0.010,0.351,-7.52
1967,3,-0.356,0.214,-2.376
1967,4,-0.721,0.300,3.809
1967,5,-1.167,0.236,7.893
1967,6,-0.289,0.172,13.281
1967,7,-0.191,0.360,16.179
1967,8,0.003,0.349,15.563
1967,9,0.090,0.255,11.15
1967,10,-1.201,0.230,3.309
1967,11,0.162,0.193,-1.958
1967,12,0.796,0.319,-6.214
1968,1,0.874,0.391,-8.916
1968,2,-0.641,0.370,-8.171
1968,3,1.142,0.301,-0.878
1968,4,-0.460,0.339,4.07
1968,5,-1.249,0.271,7.811
1968,6,-0.095,0.286,13.475
1968,7,-0.066,0.181,16.304
1968,8,0.208,0.198,15.768
1968,9,0.008,0.348,11.068
1968,10,-0.636,0.285,3.874
1968,11,0.389,0.213,-1.731
1968,12,-0.673,0.320,-7.683
1969,1,-2.294,0.448,-12.084
1969,2,-3.490,0.660,-11.02
1969,3,1.552,0.380,-0.468
1969,4,-1.215,0.247,3.315
1969,5,-0.424,0.229,8.636
1969,6,-0.559,0.163,13.011
1969,7,-1.006,0.274,15.364
1969,8,-0.164,0.158,15.396
1969,9,-0.922,0.356,10.138
1969,10,0.495,0.178,5.005
1969,11,-0.312,0.214,-2.432
1969,12,2.148,0.213,-4.862
1970,1,1.021,0.359,-8.769
1970,2,2.391,0.386,-5.139
1970,3,-0.311,0.291,-2.331
1970,4,1.369,0.291,5.899
1970,5,1.358,0.327,10.418
1970,6,0.155,0.251,13.725
1970,7,-1.268,0.090,15.102
1970,8,1.157,0.233,16.717
1970,9,0.095,0.162,11.155
1970,10,0.802,0.198,5.312
1970,11,1.252,0.312,-0.868
1970,12,0.087,0.256,-6.923
1971,1,-0.799,0.489,-10.589
1971,2,1.069,0.240,-6.461
1971,3,2.387,0.200,0.367
1971,4,1.232,0.274,5.762
1971,5,1.594,0.202,10.654
1971,6,2.070,0.141,15.64
1971,7,0.312,0.260,16.682
1971,8,-0.208,0.255,15.352
1971,9,-0.904,0.339,10.156
1971,10,0.329,0.228,4.839
1971,11,2.002,0.210,-0.118
1971,12,3.219,0.244,-3.791
1972,1,0.054,0.421,-9.736
1972,2,-5.074,0.710,-12.604
1972,3,-1.319,0.412,-3.339
1972,4,-0.808,0.263,3.722
1972,5,-0.596,0.257,8.464
1972,6,-0.861,0.292,12.709
1972,7,-2.485,0.302,13.885
1972,8,-1.481,0.200,14.079
1972,9,-0.486,0.337,10.574
1972,10,0.141,0.268,4.651
1972,11,1.542,0.467,-0.578
1972,12,-1.098,0.306,-8.108
1973,1,-2.164,0.401,-11.954
1973,2,1.571,0.349,-5.959
1973,3,-1.080,0.303,-3.1
1973,4,0.499,0.289,5.029
1973,5,0.285,0.181,9.345
1973,6,1.840,0.208,15.41
1973,7,1.468,0.351,17.838
1973,8,1.002,0.332,16.562
1973,9,-0.251,0.247,10.809
1973,10,0.376,0.182,4.886
1973,11,2.228,0.367,0.108
1973,12,0.357,0.401,-6.653
1974,1,-0.940,0.315,-10.73
1974,2,-2.642,0.469,-10.172
