Year,Month,TA,UC,T
1762,12,-2.256,1.721,-5.116
1763,1,-2.836,6.963,-8.566
1763,2,-0.207,6.296,-5.487
1763,3,-2.763,2.171,-4.143
1763,4,-1.204,4.163,4.266
1763,5,-0.133,5.493,11.477
1763,6,-1.084,5.522,14.766
1763,7,1.847,2.460,19.007
1763,8,0.189,4.673,16.609
1763,9,-1.752,5.284,10.308
1763,10,-2.911,1.821,3.829
1763,11,-2.067,3.644,-0.497
1763,12,0.098,3.377,-2.762
1764,1,0.585,3.314,-5.145
1764,2,4.240,3.457,-1.04
1764,3,0.909,3.379,-0.471
1764,4,-0.240,6.724,5.23
1764,5,0.363,2.056,11.973
1764,6,-2.187,5.351,13.663
1764,7,1.699,4.997,18.859
1764,8,-0.896,1.818,15.524
1764,9,-1.093,5.069,10.967
1764,10,-1.043,2.809,5.697
1764,11,-1.941,3.618,-0.371
1764,12,-0.455,2.990,-3.315
1765,1,1.883,9.505,-3.847
1765,2,-0.624,4.435,-5.904
1765,3,2.451,2.534,1.071
1765,4,1.134,1.940,6.604
1765,5,-1.381,2.154,10.229
1765,6,-1.194,4.802,14.656
1765,7,-0.834,3.986,16.326
1765,8,0.235,3.210,16.655
1765,9,-1.271,1.694,10.789
1765,10,-0.758,1.682,5.982
1765,11,0.066,3.253,1.636
1765,12,-1.120,2.188,-3.98
1766,1,-2.662,7.264,-8.392
1766,2,-0.450,3.159,-5.73
1766,3,1.794,2.646,0.414
1766,4,1.619,3.756,7.089
1766,5,0.907,3.685,12.517
1766,6,0.177,6.944,16.027
1766,7,-0.107,3.963,17.053
1766,8,-0.536,3.589,15.884
1766,9,0.275,3.272,12.335
1766,10,-1.134,2.782,5.606
1766,11,0.972,3.894,2.542
1766,12,-2.062,4.282,-4.922
1767,1,-6.416,7.067,-12.146
1767,2,0.219,8.147,-5.061
1767,3,1.384,7.286,0.004
1767,4,-2.920,6.319,2.55
1767,5,-1.230,2.676,10.38
1767,6,-0.552,4.714,15.298
1767,7,-0.949,4.797,16.211
1767,8,1.187,2.753,17.607
1767,9,1.291,3.900,13.351
1767,10,-0.372,3.595,6.368
1767,11,2.553,9.349,4.123
1767,12,-2.135,4.445,-4.995
1768,1,-4.651,4.900,-10.381
1768,2,-2.744,5.932,-8.024
1768,3,-3.308,3.457,-4.688
1768,4,-0.617,2.412,4.853
1768,5,-2.035,2.308,9.575
1768,6,-0.702,2.232,15.148
1768,7,0.403,2.495,17.563
1768,8,-0.542,2.482,15.878
1768,9,-1.375,2.946,10.685
1768,10,-2.076,2.475,4.664
1768,11,-0.464,4.133,1.106
1768,12,1.941,6.434,-0.919
1769,1,2.852,4.821,-2.878
1769,2,0.777,4.717,-4.503
1769,3,1.101,5.199,-0.279
1769,4,0.008,5.110,5.478
1769,5,-0.144,6.176,11.466
1769,6,0.397,2.465,16.247
1769,7,-0.423,2.904,16.737
1769,8,-0.865,3.282,15.555
1769,9,-0.373,1.495,11.687
1769,10,-4.807,2.949,1.933
1769,11,-2.976,1.842,-1.406
1769,12,-2.293,3.050,-5.153
1770,1,-0.229,4.899,-5.959
1770,2,0.821,2.791,-4.459
1770,3,-4.969,2.303,-6.349
1770,4,0.516,4.830,5.986
1770,5,-0.492,1.941,11.118
1770,6,-1.463,4.672,14.387
1770,7,-1.590,2.392,15.57
1770,8,-0.443,4.599,15.977
1770,9,0.811,2.645,12.871
1770,10,1.347,2.870,8.087
1770,11,-0.831,5.725,0.739
1770,12,1.886,4.176,-0.974
1771,1,-0.669,2.457,-6.399
1771,2,-4.967,2.059,-10.247
1771,3,-5.298,2.351,-6.678
