Year,Month,TA,UC,T
1865,9,NaN,NaN,#VALUE!
1865,10,NaN,NaN,#VALUE!
1865,11,NaN,NaN,#VALUE!
1865,12,NaN,NaN,#VALUE!
1866,1,NaN,NaN,#VALUE!
1866,2,NaN,NaN,#VALUE!
1866,3,NaN,NaN,#VALUE!
1866,4,NaN,NaN,#VALUE!
1866,5,NaN,NaN,#VALUE!
1866,6,NaN,NaN,#VALUE!
1866,7,NaN,NaN,#VALUE!
1866,8,NaN,NaN,#VALUE!
1866,9,NaN,NaN,#VALUE!
1866,10,NaN,NaN,#VALUE!
1866,11,NaN,NaN,#VALUE!
1866,12,NaN,NaN,#VALUE!
1867,1,NaN,NaN,#VALUE!
1867,2,NaN,NaN,#VALUE!
1867,3,NaN,NaN,#VALUE!
1867,4,NaN,NaN,#VALUE!
1867,5,NaN,NaN,#VALUE!
1867,6,NaN,NaN,#VALUE!
1867,7,NaN,NaN,#VALUE!
1867,8,NaN,NaN,#VALUE!
1867,9,NaN,NaN,#VALUE!
1867,10,NaN,NaN,#VALUE!
1867,11,NaN,NaN,#VALUE!
1867,12,NaN,NaN,#VALUE!
1868,1,NaN,NaN,#VALUE!
1868,2,NaN,NaN,#VALUE!
1868,3,NaN,NaN,#VALUE!
1868,4,NaN,NaN,#VALUE!
1868,5,NaN,NaN,#VALUE!
1868,6,NaN,NaN,#VALUE!
1868,7,NaN,NaN,#VALUE!
1868,8,NaN,NaN,#VALUE!
1868,9,NaN,NaN,#VALUE!
1868,10,NaN,NaN,#VALUE!
1868,11,NaN,NaN,#VALUE!
1868,12,NaN,NaN,#VALUE!
1869,1,NaN,NaN,#VALUE!
1869,2,NaN,NaN,#VALUE!
1869,3,NaN,NaN,#VALUE!
1869,4,NaN,NaN,#VALUE!
1869,5,NaN,NaN,#VALUE!
1869,6,NaN,NaN,#VALUE!
1869,7,NaN,NaN,#VALUE!
1869,8,NaN,NaN,#VALUE!
1869,9,NaN,NaN,#VALUE!
1869,10,NaN,NaN,#VALUE!
1869,11,NaN,NaN,#VALUE!
1869,12,NaN,NaN,#VALUE!
1870,1,-2.687,2.398,-14.737
1870,2,-1.412,2.042,-11.252
1870,3,1.264,2.761,-2.036
1870,4,-0.113,2.313,4.307
1870,5,0.381,1.946,9.621
1870,6,1.569,2.328,14.699
1870,7,0.234,2.032,15.704
1870,8,0.389,1.972,15.109
1870,9,1.065,2.220,11.505
1870,10,-1.215,1.985,2.465
1870,11,-1.447,2.034,-5.237
1870,12,-3.191,2.497,-12.211
1871,1,-2.320,1.920,-14.37
1871,2,-2.060,2.007,-11.9
1871,3,-1.555,2.613,-4.855
1871,4,0.948,1.971,5.368
1871,5,0.413,1.952,9.653
1871,6,-0.302,2.193,12.828
1871,7,-0.206,1.984,15.264
1871,8,0.991,2.084,15.711
1871,9,-0.306,2.050,10.134
1871,10,-0.361,1.931,3.319
1871,11,-1.207,2.261,-4.997
1871,12,-1.154,2.125,-10.174
1872,1,-2.629,2.408,-14.679
1872,2,-2.409,2.051,-12.249
1872,3,0.059,2.289,-3.241
1872,4,-1.150,2.335,3.27
1872,5,0.347,2.011,9.587
1872,6,-1.058,2.028,12.072
1872,7,0.962,2.119,16.432
1872,8,-0.373,2.376,14.347
1872,9,-0.370,1.981,10.07
1872,10,-0.412,1.942,3.268
1872,11,-0.356,1.981,-4.146
1872,12,0.322,4.206,-8.698
1873,1,-1.205,2.146,-13.255
1873,2,-0.455,2.032,-10.295
1873,3,-0.825,1.957,-4.125
1873,4,-2.385,2.290,2.035
1873,5,0.181,1.966,9.421
1873,6,-0.506,2.123,12.624
1873,7,0.959,2.313,16.429
1873,8,0.312,1.972,15.032
1873,9,-0.572,2.137,9.868
1873,10,-0.189,1.975,3.491
1873,11,2.492,3.505,-1.298
1873,12,1.553,3.136,-7.467
1874,1,0.650,2.443,-11.4
1874,2,0.316,2.281,-9.524
1874,3,-1.341,1.970,-4.641
1874,4,0.721,2.746,5.141
1874,5,2.002,2.019,11.242
1874,6,0.276,1.991,13.406
1874,7,-0.219,2.089,15.251
1874,8,0.759,2.049,15.479
1874,9,1.256,2.576,11.696
1874,10,-1.846,2.037,1.834
1874,11,-0.009,1.958,-3.799
1874,12,-1.343,2.157,-10.363
1875,1,-0.017,1.007,-12.067
1875,2,-1.256,2.305,-11.096
1875,3,1.222,1.618,-2.078
1875,4,1.210,1.984,5.63
1875,5,-0.785,1.049,8.455
1875,6,-0.258,1.521,12.872
1875,7,0.571,0.941,16.041
1875,8,-1.444,2.184,13.276
1875,9,-1.363,2.329,9.077
1875,10,-1.597,1.172,2.083
1875,11,-0.041,2.044,-3.831
1875,12,1.024,1.818,-7.996
1876,1,0.831,4.459,-11.219
1876,2,-1.346,1.616,-11.186
1876,3,-0.401,3.291,-3.701
1876,4,-2.064,1.422,2.356
1876,5,-0.189,1.128,9.051
1876,6,-0.404,1.059,12.726
1876,7,0.205,1.083,15.675
1876,8,-0.026,1.282,14.694
1876,9,-0.030,1.080,10.41
1876,10,-1.297,1.466,2.383
1876,11,-2.645,1.541,-6.435
1876,12,-1.204,1.213,-10.224
1877,1,-2.120,1.475,-14.17
1877,2,-1.598,3.449,-11.438
1877,3,1.376,1.322,-1.924
1877,4,-1.225,2.066,3.195
1877,5,0.502,3.406,9.742
1877,6,-0.078,1.549,13.052
1877,7,0.579,1.103,16.049
1877,8,0.748,1.658,15.468
1877,9,2.047,2.306,12.487
1877,10,-0.759,1.348,2.921
1877,11,-1.371,2.400,-5.161
1877,12,-8.077,4.453,-17.097
1878,1,-3.699,1.923,-15.749
1878,2,-0.273,1.753,-10.113
1878,3,1.283,1.040,-2.017
1878,4,-1.168,1.476,3.252
1878,5,-0.839,1.184,8.401
1878,6,-0.063,1.051,13.067
1878,7,1.638,2.144,17.108
1878,8,1.322,2.283,16.042
1878,9,0.346,1.220,10.786
1878,10,-0.721,1.286,2.959
1878,11,0.503,1.474,-3.287
1878,12,-1.083,2.349,-10.103
1879,1,-1.140,1.413,-13.19
1879,2,0.227,1.418,-9.613
1879,3,2.107,1.933,-1.193
1879,4,1.371,1.160,5.791
1879,5,2.689,2.133,11.929
1879,6,2.489,3.530,15.619
1879,7,1.788,1.689,17.258
1879,8,0.572,0.616,15.292
1879,9,-1.070,1.033,9.37
1879,10,-0.615,0.976,3.065
1879,11,-1.332,1.018,-5.122
1879,12,0.385,1.327,-8.635
1880,1,-1.891,0.903,-13.941
1880,2,-4.329,1.991,-14.169
1880,3,1.004,1.158,-2.296
1880,4,-2.411,0.871,2.009
1880,5,0.259,0.774,9.499
1880,6,1.277,1.293,14.407
1880,7,0.049,0.856,15.519
1880,8,-0.038,1.051,14.682
1880,9,-0.642,1.126,9.798
1880,10,1.741,1.437,5.421
1880,11,0.583,1.265,-3.207
1880,12,-0.691,1.640,-9.711
1881,1,2.478,2.357,-9.572
1881,2,0.494,1.213,-9.346
1881,3,0.481,0.908,-2.819
1881,4,2.378,1.501,6.798
1881,5,0.618,1.216,9.858
1881,6,-0.676,1.177,12.454
1881,7,0.467,1.157,15.937
1881,8,0.464,0.940,15.184
1881,9,0.056,1.110,10.496
1881,10,-1.261,1.099,2.419
1881,11,-1.673,0.935,-5.463
1881,12,-5.828,1.429,-14.848
1882,1,-1.655,1.552,-13.705
1882,2,-3.158,1.474,-12.998
1882,3,-2.042,1.543,-5.342
1882,4,-1.028,0.875,3.392
1882,5,0.237,1.154,9.477
1882,6,0.862,0.542,13.992
1882,7,-0.403,0.597,15.067
1882,8,0.532,0.925,15.252
1882,9,-0.170,0.792,10.27
1882,10,-3.278,0.526,0.402
1882,11,-0.355,0.842,-4.145
1882,12,-0.300,1.290,-9.32
1883,1,-2.177,0.771,-14.227
1883,2,-6.084,1.621,-15.924
1883,3,1.275,0.529,-2.025
1883,4,-0.037,1.277,4.383
1883,5,1.028,0.860,10.268
1883,6,1.614,0.562,14.744
1883,7,0.398,0.532,15.868
1883,8,1.032,0.710,15.752
1883,9,-0.725,0.704,9.715
1883,10,-1.436,0.589,2.244
1883,11,-2.495,0.760,-6.285
1883,12,-0.820,1.213,-9.84
1884,1,1.015,1.106,-11.035
1884,2,-0.779,0.603,-10.619
1884,3,-2.079,0.900,-5.379
1884,4,0.885,1.239,5.305
1884,5,0.179,1.083,9.419
1884,6,1.154,1.063,14.284
1884,7,-0.100,0.718,15.37
1884,8,-0.594,0.598,14.126
1884,9,-0.462,0.477,9.978
1884,10,-2.311,0.735,1.369
1884,11,-3.670,0.764,-7.46
1884,12,-0.524,1.042,-9.544
1885,1,-2.659,1.273,-14.709
1885,2,-3.482,1.236,-13.322
1885,3,0.771,0.667,-2.529
1885,4,0.122,1.331,4.542
1885,5,0.220,0.925,9.46
1885,6,1.049,0.963,14.179
1885,7,-2.191,0.659,13.279
1885,8,1.322,1.210,16.042
1885,9,0.482,0.707,10.922
1885,10,-0.016,0.590,3.664
1885,11,0.379,0.845,-3.411
1885,12,-1.094,0.736,-10.114
1886,1,-0.392,0.985,-12.442
1886,2,-6.269,0.593,-16.109
1886,3,-0.449,1.004,-3.749
1886,4,-2.388,0.448,2.032
1886,5,-1.726,0.664,7.514
1886,6,-0.207,0.404,12.923
1886,7,0.355,0.834,15.825
1886,8,0.365,0.438,15.085
1886,9,-1.183,0.569,9.257
1886,10,-1.549,0.618,2.131
1886,11,-2.690,1.311,-6.48
1886,12,-2.202,1.864,-11.222
1887,1,-3.480,1.079,-15.53
1887,2,-2.317,1.018,-12.157
1887,3,-0.901,1.247,-4.201
1887,4,1.848,1.154,6.268
1887,5,-1.867,0.761,7.373
1887,6,-0.746,0.665,12.384
1887,7,-0.042,0.483,15.428
1887,8,-0.367,0.552,14.353
1887,9,-0.716,0.449,9.724
1887,10,2.033,0.601,5.713
1887,11,1.299,1.047,-2.491
1887,12,0.359,0.664,-8.661
1888,1,1.882,1.264,-10.168
1888,2,1.203,0.643,-8.637
1888,3,2.690,1.343,-0.61
1888,4,-0.472,1.075,3.948
1888,5,0.654,0.575,9.894
1888,6,-0.254,0.917,12.876
1888,7,1.790,0.610,17.26
1888,8,0.623,0.606,15.343
1888,9,-1.011,0.676,9.429
1888,10,1.508,0.683,5.188
1888,11,0.498,0.841,-3.292
1888,12,-0.347,1.297,-9.367
1889,1,-3.067,1.294,-15.117
1889,2,1.306,0.984,-8.534
1889,3,1.999,0.888,-1.301
1889,4,0.908,0.796,5.328
1889,5,-2.382,0.670,6.858
1889,6,2.154,0.807,15.284
1889,7,0.620,0.636,16.09
1889,8,0.406,0.465,15.126
1889,9,0.534,0.860,10.974
1889,10,-2.187,0.744,1.493
1889,11,-2.607,0.684,-6.397
1889,12,-3.636,0.890,-12.656
1890,1,-1.873,1.370,-13.923
1890,2,-3.346,0.912,-13.186
1890,3,-3.888,2.394,-7.188
1890,4,-0.301,0.809,4.119
1890,5,-0.662,0.668,8.578
1890,6,0.187,0.668,13.317
1890,7,0.588,0.598,16.058
1890,8,-0.661,0.466,14.059
1890,9,-0.194,0.365,10.246
1890,10,0.024,0.484,3.704
1890,11,0.944,0.568,-2.846
1890,12,-1.610,0.998,-10.63
1891,1,-2.574,1.123,-14.624
1891,2,-5.949,1.113,-15.789
1891,3,-2.409,1.643,-5.709
1891,4,-1.666,0.505,2.754
1891,5,0.370,1.006,9.61
1891,6,-0.430,0.515,12.7
1891,7,-0.282,0.525,15.188
1891,8,0.840,0.588,15.56
1891,9,0.728,0.423,11.168
1891,10,-2.052,0.589,1.628
1891,11,0.384,0.918,-3.406
1891,12,0.060,1.857,-8.96
1892,1,0.922,2.039,-11.128
1892,2,0.553,1.129,-9.287
1892,3,-3.090,1.278,-6.39
1892,4,-0.385,0.759,4.035
1892,5,0.775,0.710,10.015
1892,6,-0.152,0.713,12.978
1892,7,0.143,0.487,15.613
1892,8,0.013,0.567,14.733
1892,9,-1.016,0.907,9.424
1892,10,-0.637,0.555,3.043
1892,11,-2.065,0.659,-5.855
1892,12,-0.841,1.439,-9.861
1893,1,-3.736,0.839,-15.786
1893,2,-4.083,1.005,-13.923
1893,3,0.066,1.772,-3.234
1893,4,1.043,0.672,5.463
1893,5,0.578,0.969,9.818
1893,6,2.265,1.064,15.395
1893,7,0.896,0.707,16.366
1893,8,0.485,0.811,15.205
1893,9,1.973,1.014,12.413
1893,10,-1.665,0.963,2.015
