Year,Month ,TA,UC,T
1775,2,2.336,2.423,-6.824
1775,3,1.093,2.207,-5.387
1775,4,0.381,3.796,-2.189
1775,5,0.283,6.124,3.743
1775,6,0.665,5.845,9.095
1775,7,1.568,3.748,12.148
1775,8,1.577,5.382,11.287
1775,9,1.706,4.847,7.296
1775,10,0.740,2.725,1.39
1775,11,-1.353,3.064,-5.603
1775,12,0.033,3.009,-7.337
1776,1,-4.794,2.642,-14.034
1776,2,1.256,4.969,-7.904
1776,3,-0.216,3.198,-6.696
1776,4,-0.019,3.374,-2.589
1776,5,-1.473,5.284,1.987
1776,6,0.759,2.310,9.189
1776,7,1.428,4.550,12.008
1776,8,0.769,3.587,10.479
1776,9,-0.788,4.155,4.802
1776,10,-0.510,5.077,0.14
1776,11,-0.288,3.385,-4.538
1776,12,0.273,4.015,-7.097
1777,1,-0.136,6.623,-9.376
1777,2,-1.048,3.089,-10.208
1777,3,-1.372,2.457,-7.852
1777,4,-1.324,4.123,-3.894
1777,5,0.339,2.941,3.799
1777,6,-1.062,4.120,7.368
1777,7,-1.079,3.185,9.501
1777,8,-0.294,2.771,9.416
1777,9,-0.699,5.039,4.891
1777,10,-1.503,4.565,-0.853
1777,11,0.475,3.602,-3.775
1777,12,-0.157,2.501,-7.527
1778,1,-0.530,4.960,-9.77
1778,2,1.507,3.850,-7.653
1778,3,-1.151,2.974,-7.631
1778,4,1.159,3.482,-1.411
1778,5,0.191,2.522,3.651
1778,6,-0.217,7.674,8.213
1778,7,1.298,2.895,11.878
1778,8,-0.364,5.334,9.346
1778,9,-0.442,2.823,5.148
1778,10,-4.028,4.895,-3.378
1778,11,-1.424,5.456,-5.674
1778,12,0.357,2.499,-7.013
1779,1,0.501,8.642,-8.739
1779,2,4.407,10.661,-4.753
1779,3,3.162,3.608,-3.318
1779,4,1.630,4.652,-0.94
1779,5,0.734,2.688,4.194
1779,6,-0.548,4.889,7.882
1779,7,0.739,2.417,11.319
1779,8,2.247,3.042,11.957
1779,9,1.110,2.718,6.7
1779,10,1.297,4.678,1.947
1779,11,-0.428,3.334,-4.678
1779,12,-2.495,4.870,-9.865
1780,1,-1.603,5.320,-10.843
1780,2,0.475,6.397,-8.685
1780,3,1.077,2.874,-5.403
1780,4,1.803,2.662,-0.767
1780,5,0.748,4.656,4.208
1780,6,-1.415,7.140,7.015
1780,7,0.340,5.659,10.92
1780,8,0.577,7.068,10.287
1780,9,-1.120,3.978,4.47
1780,10,-0.015,2.247,0.635
1780,11,-2.484,2.440,-6.734
1780,12,-1.167,3.508,-8.537
1781,1,0.093,6.253,-9.147
