Year,Month,TA,UC,T
1866,12,-2.844,2.241,-32.374
1867,1,1.198,2.282,-28.822
1867,2,-3.819,2.100,-33.509
1867,3,-0.732,1.919,-29.502
1867,4,-0.537,2.054,-22.927
1867,5,-0.399,1.923,-12.439
1867,6,-0.364,1.953,-5.604
1867,7,1.053,1.997,-1.317
1867,8,0.228,1.900,-4.092
1867,9,0.265,1.823,-11.335
1867,10,-0.611,1.862,-20.791
1867,11,2.295,2.274,-24.225
1867,12,2.087,2.054,-27.443
1868,1,-0.573,2.296,-30.593
1868,2,-8.521,9.309,-38.211
1868,3,-3.775,5.059,-32.545
1868,4,0.564,2.105,-21.826
1868,5,-0.382,2.072,-12.422
1868,6,-0.606,2.561,-5.846
1868,7,-0.762,1.851,-3.132
