Year,Month,TA,UC,T
1833,4,-1.523,2.551,-0.023
1833,5,0.180,2.383,9.96
1833,6,-1.736,2.851,14.114
1833,7,0.383,2.739,18.073
1833,8,-1.166,2.466,14.754
1833,9,-0.527,2.299,8.743
1833,10,-1.723,2.307,-1.303
1833,11,-0.445,3.445,-10.925
1833,12,-1.828,3.503,-20.758
1834,1,-4.615,3.719,-26.055
1834,2,-0.636,2.501,-18.626
1834,3,1.864,2.844,-6.656
1834,4,-0.602,2.548,0.898
1834,5,0.301,2.240,10.081
1834,6,-0.601,2.302,15.249
1834,7,0.525,2.338,18.215
1834,8,-1.162,2.363,14.758
1834,9,0.407,2.513,9.677
1834,10,-1.262,2.246,-0.842
1834,11,1.331,2.687,-9.149
1834,12,-0.300,2.350,-19.23
1835,1,0.035,2.609,-21.405
1835,2,2.497,3.805,-15.493
1835,3,-1.403,2.945,-9.923
1835,4,0.701,2.865,2.201
1835,5,-0.652,2.408,9.128
1835,6,-1.814,2.460,14.036
1835,7,-1.249,2.325,16.441
1835,8,-1.830,2.377,14.09
1835,9,-1.931,2.301,7.339
1835,10,-2.710,2.725,-2.29
1835,11,-1.292,3.149,-11.772
1835,12,-0.631,4.054,-19.561
1836,1,0.158,2.960,-21.282
1836,2,-0.277,2.430,-18.267
1836,3,0.587,2.322,-7.933
1836,4,-0.809,2.751,0.691
1836,5,-0.549,2.712,9.231
1836,6,-1.087,2.360,14.763
1836,7,-0.255,2.254,17.435
1836,8,-0.329,3.081,15.591
1836,9,-1.386,2.442,7.884
1836,10,-0.205,3.206,0.215
1836,11,-4.039,3.661,-14.519
1836,12,0.296,2.535,-18.634
1837,1,-1.378,2.698,-22.818
1837,2,0.019,3.078,-17.971
1837,3,-1.928,2.508,-10.448
1837,4,-2.590,2.319,-1.09
1837,5,-0.660,3.262,9.12
1837,6,-1.734,2.443,14.116
1837,7,0.903,2.880,18.593
1837,8,0.168,2.721,16.088
1837,9,-1.145,2.406,8.125
1837,10,-0.798,2.971,-0.378
1837,11,-3.094,3.325,-13.574
1837,12,0.493,3.637,-18.437
1838,1,-4.447,2.715,-25.887
1838,2,-0.798,2.335,-18.788
1838,3,-2.128,2.997,-10.648
1838,4,-0.426,3.175,1.074
1838,5,-1.228,2.227,8.552
1838,6,-0.651,2.131,15.199
1838,7,1.624,2.261,19.314
1838,8,0.226,2.566,16.146
