Year,Month,TA,UC,T
1762,10,-5.282,6.593,-3.492
1762,11,0.588,2.733,-3.182
1762,12,-0.009,2.386,-8.429
1763,1,-0.679,7.255,-11.789
1763,2,-1.228,6.465,-12.498
1763,3,-3.399,2.801,-9.999
1763,4,-1.752,4.491,-2.302
1763,5,-0.508,5.555,5.832
1763,6,-0.684,5.316,11.906
1763,7,2.131,2.848,17.081
1763,8,-0.466,4.601,12.824
1763,9,-0.860,5.572,7.04
1763,10,-1.777,2.779,0.013
1763,11,-0.737,4.271,-4.507
1763,12,-1.918,4.128,-10.338
1764,1,-0.374,3.700,-11.484
1764,2,3.901,4.027,-7.369
1764,3,1.279,3.853,-5.321
1764,4,-0.166,6.644,-0.716
1764,5,-1.111,2.850,5.229
1764,6,-3.357,5.416,9.233
1764,7,0.882,4.858,15.832
1764,8,-1.108,2.547,12.182
1764,9,-1.070,5.014,6.83
1764,10,-0.201,3.275,1.589
1764,11,-1.024,3.998,-4.794
1764,12,-0.827,3.543,-9.247
1765,1,-0.431,9.169,-11.541
1765,2,-0.775,4.573,-12.045
1765,3,1.527,2.973,-5.073
1765,4,0.763,2.609,0.213
1765,5,-1.515,2.824,4.825
1765,6,-2.828,5.080,9.762
1765,7,-0.986,4.270,13.964
1765,8,-1.240,3.607,12.05
1765,9,-1.518,2.402,6.382
1765,10,-1.270,2.478,0.52
1765,11,0.697,3.528,-3.073
1765,12,-0.399,2.887,-8.819
1766,1,-1.262,7.305,-12.372
1766,2,0.985,3.621,-10.285
1766,3,1.228,3.053,-5.372
1766,4,2.211,3.964,1.661
1766,5,-0.618,4.060,5.722
1766,6,0.984,6.892,13.574
1766,7,2.086,3.428,17.036
1766,8,-0.389,3.875,12.901
1766,9,-0.061,3.657,7.839
1766,10,-0.476,3.267,1.314
1766,11,2.172,4.051,-1.598
1766,12,-1.303,4.487,-9.723
1767,1,-5.365,6.787,-16.475
1767,2,0.036,7.966,-11.234
1767,3,0.937,7.175,-5.663
1767,4,-2.233,6.337,-2.783
1767,5,-1.068,3.166,5.272
1767,6,-0.704,4.975,11.886
1767,7,-1.462,4.869,13.488
1767,8,1.535,3.229,14.825
1767,9,1.384,4.180,9.284
1767,10,-0.376,3.968,1.414
1767,11,2.634,9.253,-1.136
1767,12,-1.101,4.784,-9.521
1768,1,-3.119,5.525,-14.229
1768,2,-2.385,5.886,-13.655
1768,3,-3.720,3.733,-10.32
1768,4,-1.789,3.098,-2.339
1768,5,-1.139,2.790,5.201
1768,6,-0.268,2.629,12.322
1768,7,0.855,2.999,15.805
1768,8,-0.190,2.926,13.1
1768,9,-1.306,3.399,6.594
1768,10,-3.001,3.083,-1.211
1768,11,-0.564,4.724,-4.334
1768,12,2.542,6.622,-5.878
1769,1,2.153,4.940,-8.957
1769,2,0.243,4.884,-11.027
1769,3,0.749,5.238,-5.851
1769,4,0.519,5.295,-0.031
1769,5,0.812,6.052,7.152
1769,6,0.647,2.953,13.237
1769,7,-0.238,3.302,14.712
1769,8,-0.188,3.653,13.102
1769,9,-0.360,2.356,7.54
1769,10,-3.809,3.514,-2.019
1769,11,-2.994,2.622,-6.764
